id,symbol,timeframe,pattern_type,entry_price,sl_price,tp2_price,current_sl,status,direction,created_at,updated_at,telegram_message_id,tp1_price,tp3_price,initial_sl,position_size,partial_closed,be_activated,trailing_activated,exit_type,pnl_r,pnl_percent,atr_15m,atr_h4,dist_to_dir_h1_zone_atr,dist_to_dir_h4_zone_atr,free_path_r,arrival_pattern,mfe_r,mae_r,time_to_tp1_min,time_to_tp2_min,time_to_tp3_min,time_to_sl_min,time_to_be_min,first_touch,clearance_15m,clearance_1h,r_available,zone_test_count_24h,veto_reason,sl_buffer_atr15,pattern_score,pattern_score_factors,swing_extreme_price,sl_buffer_atr,round_number_adjusted,min_distance_from_zone,tp1_limited_by_zone,tp2_limited_by_zone,tp3_limited_by_zone,nearest_resistance_distance_r,actual_rr_tp1,actual_rr_tp2,actual_rr_tp3,dynamic_min_rr,dynamic_min_rr_adjustments,dynamic_min_rr_reasoning,trend_alignment,multi_tf_alignment,atr_volatility,rr_validation_passed,rr_validation_message,confluence_score,confluence_details,partial_close_p1,partial_close_p2,partial_close_p3,strategy_profile
203,AEVOUSDT,15m,pinbar_sell,0.05160000,0.05228847,0.05022307,0.05228847,SL_HIT,SHORT,2025-11-03 17:00:10.983404,2025-11-03 17:22:01.608,2437,0.05022307,0.05022307,0.05228847,100.00,100.00,f,f,SL_HIT,-1.0000,-1.3342,0.00099489,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00,2.00,2.00,,,,,,,,,,,0.00,100.00,0.00,SCALP_15M
205,TRBUSDT,15m,pinbar_sell,22.85500000,23.28050531,22.00398938,23.28050531,SL_HIT,SHORT,2025-11-03 17:00:13.920135,2025-11-03 17:22:02.152,2439,22.00398938,22.00398938,23.28050531,100.00,100.00,f,f,SL_HIT,-1.0000,-1.8618,0.46168436,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00,2.00,2.00,,,,,,,,,,,0.00,100.00,0.00,SCALP_15M
223,LTCUSDT,15m,pinbar_sell,88.77000000,89.90333069,86.50333863,89.90333069,SL_HIT,SHORT,2025-11-03 17:30:23.73808,2025-11-03 18:00:12.503,2464,86.50333863,86.50333863,89.90333069,100.00,100.00,f,f,SL_HIT,-1.0000,-1.2767,0.97776895,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00,2.00,2.00,,,,,,,,,,,0.00,100.00,0.00,SCALP_15M
253,LISTAUSDT,15m,pinbar_sell,0.23480000,0.23980325,0.22479349,0.23980325,SL_HIT,SHORT,2025-11-03 17:30:32.194394,2025-11-03 18:10:19.726,,0.22479349,0.22479349,0.23980325,100.00,100.00,f,f,SL_HIT,-1.0000,-2.1309,0.00401085,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00,2.00,2.00,,,,,,,,,,,0.00,100.00,0.00,SCALP_15M
229,FXSUSDT,15m,pinbar_sell,1.22710000,1.25355376,1.17419248,1.25355376,SL_HIT,SHORT,2025-11-03 17:30:28.542384,2025-11-03 21:23:10.2,,1.17419248,1.17419248,1.25355376,100.00,100.00,f,f,SL_HIT,-1.0000,-2.1558,0.01951253,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00,2.00,2.00,,,,,,,,,,,0.00,100.00,0.00,SCALP_15M
228,ENSOUSDT,15m,fakey_sell,1.07200000,1.10989977,1.00378041,1.10989977,SL_HIT,SHORT,2025-11-03 17:30:28.476132,2025-11-04 01:19:08.174,2468,1.00378041,1.00378041,1.10989977,100.00,100.00,f,f,SL_HIT,-1.0000,-3.5354,0.02633258,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.80,1.80,1.80,,,,,,,,,,,0.00,100.00,0.00,SCALP_15M
215,SCRUSDT,15m,pinbar_sell,0.15690000,0.15979567,0.15110865,0.15979567,SL_HIT,SHORT,2025-11-03 17:30:12.249907,2025-11-03 17:39:03.825,2455,0.15110865,0.15110865,0.15979567,100.00,100.00,f,f,SL_HIT,-1.0000,-1.8456,0.00331891,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00,2.00,2.00,,,,,,,,,,,0.00,100.00,0.00,SCALP_15M
246,XAIUSDT,15m,pinbar_sell,0.02170000,0.02220762,0.02068475,0.02220762,SL_HIT,SHORT,2025-11-03 17:30:31.239389,2025-11-03 17:59:25.207,,0.02068475,0.02068475,0.02220762,100.00,100.00,f,f,SL_HIT,-1.0000,-2.3393,0.00039208,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00,2.00,2.00,,,,,,,,,,,0.00,100.00,0.00,SCALP_15M
285,MIRAUSDT,15m,pinbar_sell,0.21770000,0.22039554,0.21230893,0.22039554,SL_HIT,SHORT,2025-11-03 23:00:17.965611,2025-11-04 00:37:15.661,2517,0.21230893,0.21230893,0.22039554,100.00,100.00,f,f,SL_HIT,-1.0000,-1.2382,0.00265179,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00,2.00,2.00,,,,,,,,,,,0.00,100.00,0.00,SCALP_15M
277,ENJUSDT,15m,pinbar_sell,0.03803000,0.03844887,0.03719227,0.03844887,SL_HIT,SHORT,2025-11-03 23:00:12.57799,2025-11-03 23:39:15.879,2509,0.03719227,0.03719227,0.03844887,100.00,100.00,f,f,SL_HIT,-1.0000,-1.1014,0.00042955,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00,2.00,2.00,,,,,,,,,,,0.00,100.00,0.00,SCALP_15M
242,AUCTIONUSDT,15m,pinbar_sell,6.34700000,6.47836643,6.08426715,6.47836643,SL_HIT,SHORT,2025-11-03 17:30:30.788792,2025-11-03 23:29:10.759,,6.08426715,6.08426715,6.47836643,100.00,100.00,f,f,SL_HIT,-1.0000,-2.0697,0.09122142,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00,2.00,2.00,,,,,,,,,,,0.00,100.00,0.00,SCALP_15M
271,KITEUSDT,15m,pinbar_sell,0.07480000,0.07867187,0.06783063,0.07867187,SL_HIT,SHORT,2025-11-03 21:45:12.434303,2025-11-03 22:20:21.904,2500,0.06783063,0.06783063,0.07867187,100.00,100.00,f,f,SL_HIT,-1.0000,-5.1763,0.00390625,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.80,1.80,1.80,,,,,,,,,,,0.00,100.00,0.00,SCALP_15M
280,SHELLUSDT,15m,pinbar_sell,0.10240000,0.10388819,0.09942361,0.10388819,SL_HIT,SHORT,2025-11-03 23:00:13.47914,2025-11-04 00:00:18.414,2512,0.09942361,0.09942361,0.10388819,100.00,100.00,f,f,SL_HIT,-1.0000,-1.4533,0.00162732,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00,2.00,2.00,,,,,,,,,,,0.00,100.00,0.00,SCALP_15M
269,BELUSDT,15m,pinbar_sell,0.18610000,0.18942181,0.17945639,0.18942181,SL_HIT,SHORT,2025-11-03 21:15:16.115631,2025-11-03 22:52:17.676,2493,0.17945639,0.17945639,0.18942181,100.00,100.00,f,f,SL_HIT,-1.0000,-1.7850,0.00273935,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00,2.00,2.00,,,,,,,,,,,0.00,100.00,0.00,SCALP_15M
268,OPENUSDT,15m,pinbar_sell,0.29060000,0.29538181,0.28103638,0.29538181,SL_HIT,SHORT,2025-11-03 21:15:14.464139,2025-11-03 23:35:17.235,2492,0.28103638,0.28103638,0.29538181,100.00,100.00,f,f,SL_HIT,-1.0000,-1.6455,0.00393936,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00,2.00,2.00,,,,,,,,,,,0.00,100.00,0.00,SCALP_15M
278,BLURUSDT,15m,pinbar_sell,0.04191000,0.04234764,0.04103472,0.04234764,SL_HIT,SHORT,2025-11-03 23:00:12.585603,2025-11-03 23:40:16.682,2511,0.04103472,0.04103472,0.04234764,100.00,100.00,f,f,SL_HIT,-1.0000,-1.0442,0.00045880,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00,2.00,2.00,,,,,,,,,,,0.00,100.00,0.00,SCALP_15M
282,MUBARAKUSDT,15m,pinbar_sell,0.01642000,0.01670437,0.01585125,0.01670437,SL_HIT,SHORT,2025-11-03 23:00:13.509607,2025-11-03 23:40:18.684,2514,0.01585125,0.01585125,0.01670437,100.00,100.00,f,f,SL_HIT,-1.0000,-1.7319,0.00024792,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00,2.00,2.00,,,,,,,,,,,0.00,100.00,0.00,SCALP_15M
272,KDAUSDT,15m,pinbar_sell,0.03488000,0.03586483,0.03291034,0.03586483,SL_HIT,SHORT,2025-11-03 22:15:16.387287,2025-11-04 00:37:14.552,2501,0.03291034,0.03291034,0.03586483,100.00,100.00,f,f,SL_HIT,-1.0000,-2.8235,0.00104943,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00,2.00,2.00,,,,,,,,,,,0.00,100.00,0.00,SCALP_15M
283,THETAUSDT,15m,pinbar_sell,0.42040000,0.42385473,0.41349055,0.42385473,SL_HIT,SHORT,2025-11-03 23:00:17.003508,2025-11-03 23:40:19.233,2515,0.41349055,0.41349055,0.42385473,100.00,100.00,f,f,SL_HIT,-1.0000,-0.8218,0.00451575,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00,2.00,2.00,,,,,,,,,,,0.00,100.00,0.00,SCALP_15M
281,BERAUSDT,15m,pinbar_sell,1.58000000,1.59946492,1.54107016,1.59946492,SL_HIT,SHORT,2025-11-03 23:00:13.482645,2025-11-04 00:15:18.275,2513,1.54107016,1.54107016,1.59946492,100.00,100.00,f,f,SL_HIT,-1.0000,-1.2320,0.01821639,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00,2.00,2.00,,,,,,,,,,,0.00,100.00,0.00,SCALP_15M
284,GALAUSDT,15m,pinbar_sell,0.00875000,0.00887540,0.00849921,0.00887540,SL_HIT,SHORT,2025-11-03 23:00:17.500317,2025-11-04 00:34:15.972,2516,0.00849921,0.00849921,0.00887540,100.00,100.00,f,f,SL_HIT,-1.0000,-1.4331,0.00011799,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00,2.00,2.00,,,,,,,,,,,0.00,100.00,0.00,SCALP_15M
274,ETHFIUSDT,15m,pinbar_sell,0.85430000,0.86684323,0.82921353,0.86684323,SL_HIT,SHORT,2025-11-03 22:30:15.286238,2025-11-03 23:41:15.435,2504,0.82921353,0.82921353,0.86684323,100.00,100.00,f,f,SL_HIT,-1.0000,-1.4682,0.01281078,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00,2.00,2.00,,,,,,,,,,,0.00,100.00,0.00,SCALP_15M
279,币安人生USDT,15m,pinbar_sell,0.14754000,0.15283616,0.13800690,0.15283616,SL_HIT,SHORT,2025-11-03 23:00:12.590934,2025-11-04 00:36:15.94,2510,0.13800690,0.13800690,0.15283616,100.00,100.00,f,f,SL_HIT,-1.0000,-3.5896,0.00455388,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.80,1.80,1.80,,,,,,,,,,,0.00,100.00,0.00,SCALP_15M
262,PROVEUSDT,15m,pinbar_sell,0.59190000,0.60366552,0.56836896,0.60366552,SL_HIT,SHORT,2025-11-03 17:30:33.118292,2025-11-04 00:41:13.644,,0.56836896,0.56836896,0.60366552,100.00,100.00,f,f,SL_HIT,-1.0000,-1.9878,0.00921839,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00,2.00,2.00,,,,,,,,,,,0.00,100.00,0.00,SCALP_15M
273,1000SATSUSDT,15m,pinbar_sell,0.00001900,0.00001930,0.00001840,0.00001930,SL_HIT,SHORT,2025-11-03 22:15:17.783748,2025-11-03 23:26:17.252,2502,0.00001840,0.00001840,0.00001930,100.00,100.00,f,f,SL_HIT,-1.0000,-1.5789,0.00000033,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00,2.00,2.00,,,,,,,,,,,0.00,100.00,0.00,SCALP_15M
275,2ZUSDT,15m,pinbar_sell,0.15696000,0.15972748,0.15142503,0.15972748,SL_HIT,SHORT,2025-11-03 23:00:11.03162,2025-11-03 23:29:16.456,2507,0.15142503,0.15142503,0.15972748,100.00,100.00,f,f,SL_HIT,-1.0000,-1.7632,0.00222495,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00,2.00,2.00,,,,,,,,,,,0.00,100.00,0.00,SCALP_15M
286,OPUSDT,15m,pinbar_sell,0.34870000,0.35364840,0.33880320,0.35364840,SL_HIT,SHORT,2025-11-03 23:00:24.678603,2025-11-03 23:34:22.297,2518,0.33880320,0.33880320,0.35364840,100.00,100.00,f,f,SL_HIT,-1.0000,-1.4191,0.00449467,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00,2.00,2.00,,,,,,,,,,,0.00,100.00,0.00,SCALP_15M
276,BELUSDT,15m,pinbar_sell,0.18780000,0.19036591,0.18266818,0.19036591,SL_HIT,SHORT,2025-11-03 23:00:12.344488,2025-11-03 23:35:18.769,2508,0.18266818,0.18266818,0.19036591,100.00,100.00,f,f,SL_HIT,-1.0000,-1.3663,0.00255303,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00,2.00,2.00,,,,,,,,,,,0.00,100.00,0.00,SCALP_15M
288,OMUSDT,15m,pinbar_sell,0.09330000,0.09469865,0.09050270,0.09469865,SL_HIT,SHORT,2025-11-03 23:00:26.653765,2025-11-04 00:36:17.967,2520,0.09050270,0.09050270,0.09469865,100.00,100.00,f,f,SL_HIT,-1.0000,-1.4991,0.00116216,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00,2.00,2.00,,,,,,,,,,,0.00,100.00,0.00,SCALP_15M
287,VANAUSDT,15m,pinbar_sell,2.69000000,2.73076150,2.60847701,2.73076150,SL_HIT,SHORT,2025-11-03 23:00:24.708607,2025-11-04 00:40:15.731,2519,2.60847701,2.60847701,2.73076150,100.00,100.00,f,f,SL_HIT,-1.0000,-1.5153,0.03253832,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00,2.00,2.00,,,,,,,,,,,0.00,100.00,0.00,SCALP_15M
256,MANAUSDT,15m,pinbar_sell,0.20870000,0.21277041,0.20055918,0.21277041,SL_HIT,SHORT,2025-11-03 17:30:32.448016,2025-11-04 01:39:11.709,,0.20055918,0.20055918,0.21277041,100.00,100.00,f,f,SL_HIT,-1.0000,-1.9504,0.00290137,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00,2.00,2.00,,,,,,,,,,,0.00,100.00,0.00,SCALP_15M
